Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
Yuvraj Singh,4,6,0,0,66.66,v Australia,Kolkata,18-Nov-03
Harbhajan Singh,2,4,0,0,50,v Australia,Kolkata,18-Nov-03
M Kartik,1,4,0,0,25,v Australia,Kolkata,18-Nov-03
Z Khan,0,1,0,0,0,v Australia,Kolkata,18-Nov-03
AM Salvi,0,4,0,0,0,v Australia,Kolkata,18-Nov-03
L Balaji,0*,0,0,0,-,v Australia,Melbourne,9-Jan-04
SC Ganguly,82,83,6,1,98.79,v Australia,Melbourne,9-Jan-04
SR Tendulkar,63,69,8,1,91.3,v Australia,Melbourne,9-Jan-04
V Sehwag,35,59,3,0,59.32,v Australia,Melbourne,9-Jan-04
Yuvraj Singh,25,24,0,1,104.16,v Australia,Melbourne,9-Jan-04
VVS Laxman,16,22,0,0,72.72,v Australia,Melbourne,9-Jan-04
R Dravid,16,19,1,0,84.21,v Australia,Melbourne,9-Jan-04
A Kumble,5,4,1,0,125,v Australia,Melbourne,9-Jan-04
SB Bangar,3,5,0,0,60,v Australia,Melbourne,9-Jan-04
IK Pathan,3,6,0,0,50,v Australia,Melbourne,9-Jan-04
AB Agarkar,1,4,0,0,25,v Australia,Melbourne,9-Jan-04
SC Ganguly,32*,26,4,1,123.07,v Zimbabwe,Hobart,14-Jan-04
VVS Laxman,13*,24,0,0,54.16,v Zimbabwe,Hobart,14-Jan-04
V Sehwag,90,102,5,5,88.23,v Zimbabwe,Hobart,14-Jan-04
SR Tendulkar,44,59,6,0,74.57,v Zimbabwe,Hobart,14-Jan-04
HK Badani,15,20,1,0,75,v Zimbabwe,Hobart,14-Jan-04
RS Gavaskar,2*,3,0,0,66.66,v Australia,Brisbane,18-Jan-04
VVS Laxman,103*,113,8,0,91.15,v Australia,Brisbane,18-Jan-04
SR Tendulkar,86,95,8,0,90.52,v Australia,Brisbane,18-Jan-04
R Dravid,74,64,4,0,115.62,v Australia,Brisbane,18-Jan-04
SC Ganguly,18,24,2,1,75,v Australia,Brisbane,18-Jan-04
Yuvraj Singh,5,4,1,0,125,v Australia,Brisbane,18-Jan-04
M Kartik,32*,41,2,0,78.04,v Australia,Perth,1-Feb-04
Yuvraj Singh,47,62,5,0,75.8,v Australia,Perth,1-Feb-04
V Sehwag,32,34,6,0,94.11,v Australia,Perth,1-Feb-04
IK Pathan,20,24,2,1,83.33,v Australia,Perth,1-Feb-04
R Dravid,13,38,2,0,34.21,v Australia,Perth,1-Feb-04
L Balaji,11,27,0,0,40.74,v Australia,Perth,1-Feb-04
AB Agarkar,9,39,0,0,23.07,v Australia,Perth,1-Feb-04
RS Gavaskar,6,8,1,0,75,v Australia,Perth,1-Feb-04
SR Tendulkar,5,6,1,0,83.33,v Australia,Perth,1-Feb-04
VVS Laxman,1,8,0,0,12.5,v Australia,Perth,1-Feb-04
SC Ganguly,1,10,0,0,10,v Australia,Perth,1-Feb-04
HK Badani,34*,59,5,0,57.62,v Zimbabwe,Perth,3-Feb-04
IK Pathan,3*,8,0,0,37.5,v Zimbabwe,Perth,3-Feb-04
VVS Laxman,32,46,5,0,69.56,v Zimbabwe,Perth,3-Feb-04
V Sehwag,23,22,4,0,104.54,v Zimbabwe,Perth,3-Feb-04
R Dravid,10,24,2,0,41.66,v Zimbabwe,Perth,3-Feb-04
Yuvraj Singh,4,8,1,0,50,v Zimbabwe,Perth,3-Feb-04
RS Gavaskar,4,10,0,0,40,v Zimbabwe,Perth,3-Feb-04
SR Tendulkar,3,8,0,0,37.5,v Zimbabwe,Perth,3-Feb-04
HK Badani,60*,81,4,0,74.07,v Australia,Melbourne,6-Feb-04
AB Agarkar,53,62,4,2,85.48,v Australia,Melbourne,6-Feb-04
VVS Laxman,24,25,2,0,96,v Australia,Melbourne,6-Feb-04
Yuvraj Singh,21,21,3,0,100,v Australia,Melbourne,6-Feb-04
IK Pathan,19,19,0,1,100,v Australia,Melbourne,6-Feb-04
R Dravid,12,29,3,0,41.37,v Australia,Melbourne,6-Feb-04
SR Tendulkar,8,22,1,0,36.36,v Australia,Melbourne,6-Feb-04
SC Ganguly,6,21,0,0,28.57,v Australia,Melbourne,6-Feb-04
V Sehwag,3,8,0,0,37.5,v Australia,Melbourne,6-Feb-04
A Kumble,2,3,0,0,66.66,v Australia,Melbourne,6-Feb-04
L Balaji,2,7,0,0,28.57,v Australia,Melbourne,6-Feb-04
A Nehra,14*,4,2,1,350,v Australia,Sydney,8-Feb-04
IK Pathan,30,41,6,0,73.17,v Australia,Sydney,8-Feb-04
SR Tendulkar,27,40,4,0,67.5,v Australia,Sydney,8-Feb-04
M Kartik,23,25,3,0,92,v Australia,Sydney,8-Feb-04
HK Badani,18,27,0,1,66.66,v Australia,Sydney,8-Feb-04
V Sehwag,12,7,1,1,171.42,v Australia,Sydney,8-Feb-04
VVS Laxman,5,7,1,0,71.42,v Australia,Sydney,8-Feb-04
Yuvraj Singh,4,15,1,0,26.66,v Australia,Sydney,8-Feb-04
SC Ganguly,3,15,0,0,20,v Australia,Sydney,8-Feb-04
L Balaji,2,10,0,0,20,v Australia,Sydney,8-Feb-04
R Dravid,0,11,0,0,0,v Australia,Sydney,8-Feb-04
HK Badani,8*,5,1,0,160,v Pakistan,Karachi,13-Mar-04
M Kartik,3*,5,0,0,60,v Pakistan,Karachi,13-Mar-04
R Dravid,99,104,8,0,95.19,v Pakistan,Karachi,13-Mar-04
V Sehwag,79,57,14,1,138.59,v Pakistan,Karachi,13-Mar-04
M Kaif,46,56,4,0,82.14,v Pakistan,Karachi,13-Mar-04
SC Ganguly,45,47,3,2,95.74,v Pakistan,Karachi,13-Mar-04
SR Tendulkar,28,35,4,1,80,v Pakistan,Karachi,13-Mar-04
Yuvraj Singh,3,9,0,0,33.33,v Pakistan,Karachi,13-Mar-04
Z Khan,0,2,0,0,0,v Pakistan,Karachi,13-Mar-04
RR Powar,18*,11,3,0,163.63,v Pakistan,Rawalpindi,16-Mar-04
SR Tendulkar,141,135,17,1,104.44,v Pakistan,Rawalpindi,16-Mar-04
R Dravid,36,45,2,0,80,v Pakistan,Rawalpindi,16-Mar-04
V Sehwag,26,21,4,0,123.8,v Pakistan,Rawalpindi,16-Mar-04
Yuvraj Singh,19,20,2,0,95,v Pakistan,Rawalpindi,16-Mar-04
SC Ganguly,15,38,1,0,39.47,v Pakistan,Rawalpindi,16-Mar-04
L Balaji,14,10,3,0,140,v Pakistan,Rawalpindi,16-Mar-04
M Kaif,7,9,0,0,77.77,v Pakistan,Rawalpindi,16-Mar-04
VVS Laxman,4,7,0,0,57.14,v Pakistan,Rawalpindi,16-Mar-04
Z Khan,0,1,0,0,0,v Pakistan,Rawalpindi,16-Mar-04
A Nehra,0,1,0,0,0,v Pakistan,Rawalpindi,16-Mar-04
Z Khan,6*,3,1,0,200,v Pakistan,Peshawar,19-Mar-04
L Balaji,21*,12,3,1,175,v Pakistan,Peshawar,19-Mar-04
Yuvraj Singh,65,76,7,1,85.52,v Pakistan,Peshawar,19-Mar-04
SC Ganguly,39,41,5,1,95.12,v Pakistan,Peshawar,19-Mar-04
R Dravid,33,86,4,0,38.37,v Pakistan,Peshawar,19-Mar-04
IK Pathan,16,21,0,1,76.19,v Pakistan,Peshawar,19-Mar-04
RR Powar,14,18,2,0,77.77,v Pakistan,Peshawar,19-Mar-04
V Sehwag,13,18,3,0,72.22,v Pakistan,Peshawar,19-Mar-04
VVS Laxman,3,20,0,0,15,v Pakistan,Peshawar,19-Mar-04
M Kaif,1,4,0,0,25,v Pakistan,Peshawar,19-Mar-04
SR Tendulkar,0,5,0,0,0,v Pakistan,Peshawar,19-Mar-04
R Dravid,76*,92,9,0,82.6,v Pakistan,Lahore,21-Mar-04
M Kaif,71*,77,8,0,92.2,v Pakistan,Lahore,21-Mar-04
Yuvraj Singh,36,35,5,0,102.85,v Pakistan,Lahore,21-Mar-04
V Sehwag,26,29,5,0,89.65,v Pakistan,Lahore,21-Mar-04
SC Ganguly,21,15,2,1,140,v Pakistan,Lahore,21-Mar-04
VVS Laxman,20,18,4,0,111.11,v Pakistan,Lahore,21-Mar-04
SR Tendulkar,7,13,1,0,53.84,v Pakistan,Lahore,21-Mar-04
IK Pathan,20*,12,3,0,166.66,v Pakistan,Lahore,24-Mar-04
L Balaji,10*,6,0,1,166.66,v Pakistan,Lahore,24-Mar-04
VVS Laxman,107,104,11,0,102.88,v Pakistan,Lahore,24-Mar-04
SC Ganguly,45,64,5,0,70.31,v Pakistan,Lahore,24-Mar-04
SR Tendulkar,37,48,7,0,77.08,v Pakistan,Lahore,24-Mar-04
V Sehwag,20,22,4,0,90.9,v Pakistan,Lahore,24-Mar-04
Yuvraj Singh,18,19,2,0,94.73,v Pakistan,Lahore,24-Mar-04
M Kaif,16,20,0,0,80,v Pakistan,Lahore,24-Mar-04
R Dravid,4,10,0,0,40,v Pakistan,Lahore,24-Mar-04
M Kaif,31*,30,2,0,103.33,v U.A.E.,Dambulla,16-Jul-04
IK Pathan,1*,1,0,0,100,v U.A.E.,Dambulla,16-Jul-04
R Dravid,104,93,8,0,111.82,v U.A.E.,Dambulla,16-Jul-04
SC Ganguly,56,102,2,0,54.9,v U.A.E.,Dambulla,16-Jul-04
Yuvraj Singh,22,25,2,0,88,v U.A.E.,Dambulla,16-Jul-04
SR Tendulkar,18,25,2,0,72,v U.A.E.,Dambulla,16-Jul-04
VVS Laxman,14,21,1,1,66.66,v U.A.E.,Dambulla,16-Jul-04
V Sehwag,0,3,0,0,0,v U.A.E.,Dambulla,16-Jul-04
IK Pathan,15*,12,1,1,125,v Sri Lanka,Dambulla,18-Jul-04
Z Khan,0*,2,0,0,0,v Sri Lanka,Dambulla,18-Jul-04
R Dravid,82,100,8,1,82,v Sri Lanka,Dambulla,18-Jul-04
Yuvraj Singh,47,78,4,0,60.25,v Sri Lanka,Dambulla,18-Jul-04
V Sehwag,37,39,5,0,94.87,v Sri Lanka,Dambulla,18-Jul-04
M Kaif,22,21,2,0,104.76,v Sri Lanka,Dambulla,18-Jul-04
SR Tendulkar,11,13,2,0,84.61,v Sri Lanka,Dambulla,18-Jul-04
L Balaji,10,9,0,0,111.11,v Sri Lanka,Dambulla,18-Jul-04
PA Patel,6,16,0,0,37.5,v Sri Lanka,Dambulla,18-Jul-04
SC Ganguly,6,16,1,0,37.5,v Sri Lanka,Dambulla,18-Jul-04
SR Tendulkar,82*,126,10,1,65.07,v Bangladesh,Colombo (SSC),21-Jul-04
VVS Laxman,1*,3,0,0,33.33,v Bangladesh,Colombo (SSC),21-Jul-04
SC Ganguly,60,100,3,3,60,v Bangladesh,Colombo (SSC),21-Jul-04
V Sehwag,16,8,3,0,200,v Bangladesh,Colombo (SSC),21-Jul-04
L Balaji,5*,11,0,0,45.45,v Pakistan,Colombo (RPS),25-Jul-04
A Kumble,4*,5,1,0,80,v Pakistan,Colombo (RPS),25-Jul-04
SR Tendulkar,78,103,6,0,75.72,v Pakistan,Colombo (RPS),25-Jul-04
SC Ganguly,39,45,5,1,86.66,v Pakistan,Colombo (RPS),25-Jul-04
IK Pathan,38,75,2,0,50.66,v Pakistan,Colombo (RPS),25-Jul-04
Yuvraj Singh,28,29,4,0,96.55,v Pakistan,Colombo (RPS),25-Jul-04
R Dravid,5,9,0,0,55.55,v Pakistan,Colombo (RPS),25-Jul-04
M Kaif,3,18,0,0,16.66,v Pakistan,Colombo (RPS),25-Jul-04
Harbhajan Singh,2,8,0,0,25,v Pakistan,Colombo (RPS),25-Jul-04
V Sehwag,1,5,0,0,20,v Pakistan,Colombo (RPS),25-Jul-04
IK Pathan,8*,6,0,0,133.33,v Sri Lanka,Colombo (RPS),27-Jul-04
PA Patel,13*,10,1,0,130,v Sri Lanka,Colombo (RPS),27-Jul-04
V Sehwag,81,92,6,2,88.04,v Sri Lanka,Colombo (RPS),27-Jul-04
SC Ganguly,79,120,9,0,65.83,v Sri Lanka,Colombo (RPS),27-Jul-04
Yuvraj Singh,50,46,4,0,108.69,v Sri Lanka,Colombo (RPS),27-Jul-04
SR Tendulkar,18,21,3,0,85.71,v Sri Lanka,Colombo (RPS),27-Jul-04
R Dravid,1,7,0,0,14.28,v Sri Lanka,Colombo (RPS),27-Jul-04
M Kaif,1,2,0,0,50,v Sri Lanka,Colombo (RPS),27-Jul-04
A Nehra,8*,6,1,0,133.33,v Sri Lanka,Colombo (RPS),1-Aug-04
Z Khan,28*,24,1,2,116.66,v Sri Lanka,Colombo (RPS),1-Aug-04
SR Tendulkar,74,100,7,1,74,v Sri Lanka,Colombo (RPS),1-Aug-04
R Dravid,16,28,0,0,57.14,v Sri Lanka,Colombo (RPS),1-Aug-04
Harbhajan Singh,16,30,2,0,53.33,v Sri Lanka,Colombo (RPS),1-Aug-04
VVS Laxman,12,34,1,0,35.29,v Sri Lanka,Colombo (RPS),1-Aug-04
Yuvraj Singh,8,29,0,0,27.58,v Sri Lanka,Colombo (RPS),1-Aug-04
V Sehwag,5,12,1,0,41.66,v Sri Lanka,Colombo (RPS),1-Aug-04
M Kaif,5,15,0,0,33.33,v Sri Lanka,Colombo (RPS),1-Aug-04
SC Ganguly,4,20,0,0,20,v Sri Lanka,Colombo (RPS),1-Aug-04
IK Pathan,2,4,0,0,50,v Sri Lanka,Colombo (RPS),1-Aug-04
M Kaif,14*,11,0,0,127.27,v Pakistan,Kolkata,13-Nov-04
IK Pathan,0*,0,0,0,-,v Pakistan,Kolkata,13-Nov-04
Yuvraj Singh,78,62,10,2,125.8,v Pakistan,Kolkata,13-Nov-04
V Sehwag,53,65,6,2,81.53,v Pakistan,Kolkata,13-Nov-04
SC Ganguly,48,70,1,2,68.57,v Pakistan,Kolkata,13-Nov-04
VVS Laxman,43,44,5,0,97.72,v Pakistan,Kolkata,13-Nov-04
SR Tendulkar,16,17,2,0,94.11,v Pakistan,Kolkata,13-Nov-04
R Dravid,16,34,1,0,47.05,v Pakistan,Kolkata,13-Nov-04
Joginder Sharma,5*,2,1,0,250,v Bangladesh,Chattogram,23-Dec-04
IK Pathan,21*,11,1,2,190.9,v Bangladesh,Chattogram,23-Dec-04
M Kaif,80,111,7,0,72.07,v Bangladesh,Chattogram,23-Dec-04
R Dravid,53,80,5,0,66.25,v Bangladesh,Chattogram,23-Dec-04
AB Agarkar,25,24,1,1,104.16,v Bangladesh,Chattogram,23-Dec-04
Yuvraj Singh,21,33,4,0,63.63,v Bangladesh,Chattogram,23-Dec-04
SR Tendulkar,19,32,3,0,59.37,v Bangladesh,Chattogram,23-Dec-04
S Sriram,3,5,0,0,60,v Bangladesh,Chattogram,23-Dec-04
SC Ganguly,0,2,0,0,0,v Bangladesh,Chattogram,23-Dec-04
MS Dhoni,0,1,0,0,0,v Bangladesh,Chattogram,23-Dec-04
MS Dhoni,7*,2,0,1,350,v Bangladesh,Dhaka,27-Dec-04
M Kaif,29*,24,2,0,120.83,v Bangladesh,Dhaka,27-Dec-04
V Sehwag,70,52,9,2,134.61,v Bangladesh,Dhaka,27-Dec-04
Yuvraj Singh,69,32,8,3,215.62,v Bangladesh,Dhaka,27-Dec-04
R Dravid,60,68,5,0,88.23,v Bangladesh,Dhaka,27-Dec-04
SC Ganguly,55,80,2,2,68.75,v Bangladesh,Dhaka,27-Dec-04
SR Tendulkar,47,42,9,0,111.9,v Bangladesh,Dhaka,27-Dec-04
Z Khan,2*,3,0,0,66.66,v Pakistan,Kochi,2-Apr-05
Harbhajan Singh,14*,13,0,1,107.69,v Pakistan,Kochi,2-Apr-05
V Sehwag,108,95,9,3,113.68,v Pakistan,Kochi,2-Apr-05
R Dravid,104,139,6,0,74.82,v Pakistan,Kochi,2-Apr-05
Yuvraj Singh,16,22,2,0,72.72,v Pakistan,Kochi,2-Apr-05
M Kaif,7,15,0,0,46.66,v Pakistan,Kochi,2-Apr-05
SR Tendulkar,4,4,1,0,100,v Pakistan,Kochi,2-Apr-05
MS Dhoni,3,7,0,0,42.85,v Pakistan,Kochi,2-Apr-05
SC Ganguly,0,1,0,0,0,v Pakistan,Kochi,2-Apr-05
L Balaji,0,2,0,0,0,v Pakistan,Kochi,2-Apr-05
L Balaji,17*,13,0,1,130.76,v Pakistan,Visakhapatnam,5-Apr-05
MS Dhoni,148,123,15,4,120.32,v Pakistan,Visakhapatnam,5-Apr-05
V Sehwag,74,40,12,2,185,v Pakistan,Visakhapatnam,5-Apr-05
R Dravid,52,59,3,0,88.13,v Pakistan,Visakhapatnam,5-Apr-05
Z Khan,17,9,0,2,188.88,v Pakistan,Visakhapatnam,5-Apr-05
Yuvraj Singh,15,10,2,0,150,v Pakistan,Visakhapatnam,5-Apr-05
Harbhajan Singh,11,16,1,0,68.75,v Pakistan,Visakhapatnam,5-Apr-05
SC Ganguly,9,22,1,0,40.9,v Pakistan,Visakhapatnam,5-Apr-05
SR Tendulkar,2,8,0,0,25,v Pakistan,Visakhapatnam,5-Apr-05
M Kaif,0,1,0,0,0,v Pakistan,Visakhapatnam,5-Apr-05
Z Khan,27*,35,2,2,77.14,v Pakistan,Jamshedpur,9-Apr-05
IK Pathan,64,80,2,4,80,v Pakistan,Jamshedpur,9-Apr-05
M Kaif,32,36,2,0,88.88,v Pakistan,Jamshedpur,9-Apr-05
MS Dhoni,28,24,5,0,116.66,v Pakistan,Jamshedpur,9-Apr-05
R Dravid,28,30,4,0,93.33,v Pakistan,Jamshedpur,9-Apr-05
SR Tendulkar,6,11,1,0,54.54,v Pakistan,Jamshedpur,9-Apr-05
SC Ganguly,4,8,1,0,50,v Pakistan,Jamshedpur,9-Apr-05
A Nehra,3,7,0,0,42.85,v Pakistan,Jamshedpur,9-Apr-05
V Sehwag,2,5,0,0,40,v Pakistan,Jamshedpur,9-Apr-05
Harbhajan Singh,2,10,0,0,20,v Pakistan,Jamshedpur,9-Apr-05
Yuvraj Singh,1,8,0,0,12.5,v Pakistan,Jamshedpur,9-Apr-05
Yuvraj Singh,35*,26,5,0,134.61,v Pakistan,Ahmedabad,12-Apr-05
Z Khan,0*,0,0,0,-,v Pakistan,Ahmedabad,12-Apr-05
SR Tendulkar,123,130,12,2,94.61,v Pakistan,Ahmedabad,12-Apr-05
MS Dhoni,47,64,4,1,73.43,v Pakistan,Ahmedabad,12-Apr-05
V Sehwag,29,32,4,0,90.62,v Pakistan,Ahmedabad,12-Apr-05
R Dravid,19,13,3,0,146.15,v Pakistan,Ahmedabad,12-Apr-05
SC Ganguly,18,33,1,0,54.54,v Pakistan,Ahmedabad,12-Apr-05
M Kaif,5,3,1,0,166.66,v Pakistan,Ahmedabad,12-Apr-05
D Mongia,33*,28,0,2,117.85,v Pakistan,Kanpur,15-Apr-05
Z Khan,1*,1,0,0,100,v Pakistan,Kanpur,15-Apr-05
R Dravid,86,115,8,0,74.78,v Pakistan,Kanpur,15-Apr-05
M Kaif,78,88,9,0,88.63,v Pakistan,Kanpur,15-Apr-05
Yuvraj Singh,18,33,4,0,54.54,v Pakistan,Kanpur,15-Apr-05
MS Dhoni,11,16,1,0,68.75,v Pakistan,Kanpur,15-Apr-05
V Sehwag,5,13,1,0,38.46,v Pakistan,Kanpur,15-Apr-05
SR Tendulkar,1,10,0,0,10,v Pakistan,Kanpur,15-Apr-05
Harbhajan Singh,20*,43,1,0,46.51,v Pakistan,Delhi,17-Apr-05
MS Dhoni,24,38,2,0,63.15,v Pakistan,Delhi,17-Apr-05
V Sehwag,21,26,3,0,80.76,v Pakistan,Delhi,17-Apr-05
R Dravid,19,29,3,0,65.51,v Pakistan,Delhi,17-Apr-05
AB Agarkar,16,26,2,0,61.53,v Pakistan,Delhi,17-Apr-05
Yuvraj Singh,13,17,2,0,76.47,v Pakistan,Delhi,17-Apr-05
SR Tendulkar,9,15,0,0,60,v Pakistan,Delhi,17-Apr-05
Z Khan,7,7,0,1,100,v Pakistan,Delhi,17-Apr-05
M Kaif,4,11,0,0,36.36,v Pakistan,Delhi,17-Apr-05
A Nehra,1,9,0,0,11.11,v Pakistan,Delhi,17-Apr-05
D Mongia,0,4,0,0,0,v Pakistan,Delhi,17-Apr-05
R Dravid,85*,63,8,1,134.92,v Sri Lanka,Nagpur,25-Oct-05
Jai P Yadav,3*,3,0,0,100,v Sri Lanka,Nagpur,25-Oct-05
SR Tendulkar,93,96,9,2,96.87,v Sri Lanka,Nagpur,25-Oct-05
IK Pathan,83,70,8,4,118.57,v Sri Lanka,Nagpur,25-Oct-05
MS Dhoni,38,28,3,2,135.71,v Sri Lanka,Nagpur,25-Oct-05
V Sehwag,20,25,4,0,80,v Sri Lanka,Nagpur,25-Oct-05
Yuvraj Singh,14,18,1,0,77.77,v Sri Lanka,Nagpur,25-Oct-05
AB Agarkar,1,1,0,0,100,v Sri Lanka,Nagpur,25-Oct-05
SR Tendulkar,67*,69,11,0,97.1,v Sri Lanka,Mohali,28-Oct-05
R Dravid,2*,5,0,0,40,v Sri Lanka,Mohali,28-Oct-05
V Sehwag,38,29,5,1,131.03,v Sri Lanka,Mohali,28-Oct-05
Jai P Yadav,9,19,0,0,47.36,v Sri Lanka,Mohali,28-Oct-05
Y Venugopal Rao,19*,39,1,1,48.71,v Sri Lanka,Jaipur,31-Oct-05
MS Dhoni,183*,145,15,10,126.2,v Sri Lanka,Jaipur,31-Oct-05
V Sehwag,39,37,3,0,105.4,v Sri Lanka,Jaipur,31-Oct-05
R Dravid,28,34,2,0,82.35,v Sri Lanka,Jaipur,31-Oct-05
Yuvraj Singh,18,24,3,0,75,v Sri Lanka,Jaipur,31-Oct-05
SR Tendulkar,2,3,0,0,66.66,v Sri Lanka,Jaipur,31-Oct-05
MS Dhoni,45*,43,1,2,104.65,v Sri Lanka,Pune,3-Nov-05
SK Raina,39*,30,2,0,130,v Sri Lanka,Pune,3-Nov-05
R Dravid,63,72,7,0,87.5,v Sri Lanka,Pune,3-Nov-05
V Sehwag,48,58,7,0,82.75,v Sri Lanka,Pune,3-Nov-05
Y Venugopal Rao,38,41,4,1,92.68,v Sri Lanka,Pune,3-Nov-05
SR Tendulkar,11,19,1,1,57.89,v Sri Lanka,Pune,3-Nov-05
Yuvraj Singh,10,10,2,0,100,v Sri Lanka,Pune,3-Nov-05
IK Pathan,0,3,0,0,0,v Sri Lanka,Pune,3-Nov-05
Yuvraj Singh,79*,67,9,3,117.91,v Sri Lanka,Rajkot,9-Nov-05
M Kaif,38*,71,3,0,53.52,v Sri Lanka,Rajkot,9-Nov-05
G Gambhir,28,27,6,0,103.7,v Sri Lanka,Rajkot,9-Nov-05
V Sehwag,22,22,4,0,100,v Sri Lanka,Rajkot,9-Nov-05
SR Tendulkar,19,30,3,0,63.33,v Sri Lanka,Rajkot,9-Nov-05
R Dravid,31*,48,2,0,64.58,v Sri Lanka,Vadodara,12-Nov-05
Yuvraj Singh,0*,0,0,0,-,v Sri Lanka,Vadodara,12-Nov-05
MS Dhoni,80,73,9,3,109.58,v Sri Lanka,Vadodara,12-Nov-05
SR Tendulkar,39,48,8,0,81.25,v Sri Lanka,Vadodara,12-Nov-05
V Sehwag,35,24,6,0,145.83,v Sri Lanka,Vadodara,12-Nov-05
IK Pathan,35,23,4,2,152.17,v Sri Lanka,Vadodara,12-Nov-05
M Kaif,13,29,1,0,44.82,v Sri Lanka,Vadodara,12-Nov-05
Harbhajan Singh,37*,17,4,2,217.64,v South Africa,Hyderabad (Deccan),16-Nov-05
RP Singh,1*,2,0,0,50,v South Africa,Hyderabad (Deccan),16-Nov-05
Yuvraj Singh,103,122,10,3,84.42,v South Africa,Hyderabad (Deccan),16-Nov-05
IK Pathan,46,63,6,0,73.01,v South Africa,Hyderabad (Deccan),16-Nov-05
AB Agarkar,21,27,2,0,77.77,v South Africa,Hyderabad (Deccan),16-Nov-05
MS Dhoni,17,28,1,0,60.71,v South Africa,Hyderabad (Deccan),16-Nov-05
R Dravid,8,24,1,0,33.33,v South Africa,Hyderabad (Deccan),16-Nov-05
SR Tendulkar,2,9,0,0,22.22,v South Africa,Hyderabad (Deccan),16-Nov-05
V Sehwag,1,4,0,0,25,v South Africa,Hyderabad (Deccan),16-Nov-05
M Kaif,1,3,0,0,33.33,v South Africa,Hyderabad (Deccan),16-Nov-05
G Gambhir,1,4,0,0,25,v South Africa,Hyderabad (Deccan),16-Nov-05
V Sehwag,77*,62,11,0,124.19,v South Africa,Bengaluru,19-Nov-05
Yuvraj Singh,4*,6,1,0,66.66,v South Africa,Bengaluru,19-Nov-05
G Gambhir,38,50,7,0,76,v South Africa,Bengaluru,19-Nov-05
IK Pathan,37,58,4,1,63.79,v South Africa,Bengaluru,19-Nov-05
R Dravid,10,17,0,0,58.82,v South Africa,Bengaluru,19-Nov-05
SR Tendulkar,2,22,0,0,9.09,v South Africa,Bengaluru,19-Nov-05
R Dravid,78*,106,10,0,73.58,v South Africa,Mumbai,28-Nov-05
M Kaif,16*,19,2,0,84.21,v South Africa,Mumbai,28-Nov-05
Yuvraj Singh,49,64,7,0,76.56,v South Africa,Mumbai,28-Nov-05
SR Tendulkar,30,44,5,0,68.18,v South Africa,Mumbai,28-Nov-05
V Sehwag,27,20,4,1,135,v South Africa,Mumbai,28-Nov-05
MS Dhoni,12,26,1,0,46.15,v South Africa,Mumbai,28-Nov-05
G Gambhir,0,7,0,0,0,v South Africa,Mumbai,28-Nov-05
S Sreesanth,0*,1,0,0,0,v Pakistan,Peshawar,6-Feb-06
SR Tendulkar,100,113,10,1,88.49,v Pakistan,Peshawar,6-Feb-06
MS Dhoni,68,53,11,1,128.3,v Pakistan,Peshawar,6-Feb-06
IK Pathan,65,65,12,1,100,v Pakistan,Peshawar,6-Feb-06
Yuvraj Singh,39,28,4,1,139.28,v Pakistan,Peshawar,6-Feb-06
R Dravid,18,14,2,0,128.57,v Pakistan,Peshawar,6-Feb-06
M Kaif,8,12,0,0,66.66,v Pakistan,Peshawar,6-Feb-06
V Sehwag,5,6,1,0,83.33,v Pakistan,Peshawar,6-Feb-06
Z Khan,5,3,1,0,166.66,v Pakistan,Peshawar,6-Feb-06
AB Agarkar,3,6,0,0,50,v Pakistan,Peshawar,6-Feb-06
M Kartik,1,3,0,0,33.33,v Pakistan,Peshawar,6-Feb-06
Yuvraj Singh,82*,89,8,2,92.13,v Pakistan,Rawalpindi,11-Feb-06
M Kaif,5*,9,0,0,55.55,v Pakistan,Rawalpindi,11-Feb-06
V Sehwag,67,60,10,1,111.66,v Pakistan,Rawalpindi,11-Feb-06
R Dravid,56,61,5,0,91.8,v Pakistan,Rawalpindi,11-Feb-06
SR Tendulkar,42,43,8,0,97.67,v Pakistan,Rawalpindi,11-Feb-06
Yuvraj Singh,79*,87,10,0,90.8,v Pakistan,Lahore,13-Feb-06
MS Dhoni,72*,46,13,0,156.52,v Pakistan,Lahore,13-Feb-06
SR Tendulkar,95,104,16,1,91.34,v Pakistan,Lahore,13-Feb-06
R Dravid,22,42,4,0,52.38,v Pakistan,Lahore,13-Feb-06
G Gambhir,2,8,0,0,25,v Pakistan,Lahore,13-Feb-06
IK Pathan,0,2,0,0,0,v Pakistan,Lahore,13-Feb-06
M Kaif,0,2,0,0,0,v Pakistan,Lahore,13-Feb-06
SK Raina,35*,34,6,0,102.94,v Pakistan,Multan,16-Feb-06
MS Dhoni,2*,5,0,0,40,v Pakistan,Multan,16-Feb-06
R Dravid,59,72,9,0,81.94,v Pakistan,Multan,16-Feb-06
Yuvraj Singh,37,57,6,0,64.91,v Pakistan,Multan,16-Feb-06
G Gambhir,21,20,5,0,105,v Pakistan,Multan,16-Feb-06
SR Tendulkar,0,3,0,0,0,v Pakistan,Multan,16-Feb-06
M Kaif,0,6,0,0,0,v Pakistan,Multan,16-Feb-06
R Dravid,9*,19,2,0,47.36,v Sri Lanka,Colombo (SSC),18-Aug-06
